time,latitude,longitude,direction,speed
2015-01-01,2.5,-81.5,32.337636063323785,5.4129999036788945
2015-01-01,2.5,-81,41.778959988652375,5.3530002851486245
2015-01-01,2.5,-80.5,51.84277238661479,6.989849335098285
2015-01-01,2.5,-80,53.29714414738882,8.470799936485292
2015-01-01,2.5,-79.5,49.135883502421784,8.079249557971963
2015-01-01,2.5,-79,44.00882332427924,8.354599223518392
2015-01-01,2.5,-78.5,32.35677896347454,5.9744493501663385
2015-01-01,2.5,-78,22.313472495678102,1.7485000177621846
2015-01-01,2.5,-77.5,4.144623509197537,0.2392999982059002
2015-01-01,2.5,-77,-62.24146051014215,0.8297999622344978
2015-01-01,2.5,-76.5,-54.536637458992,3.6148500360488924
2015-01-01,2.5,-76,58.2010869783583,0.1730500007390976
2015-01-01,2.5,-75.5,110.22485908410563,0.7379999781847002
2015-01-01,2.5,-75,127.81946587790539,1.6384999408721939
2015-01-01,2.5,-74.5,137.66300082750075,1.6677000556468968
2015-01-01,2.5,-74,-162.0234071979743,1.9532499997615815
2015-01-01,2.5,-73.5,172.09283737090541,3.236449949848652
2015-01-01,2.5,-73,173.9333667648334,2.1666498615503333
2015-01-01,2.5,-72.5,173.9909938298595,2.2082498203516043
2015-01-01,2.5,-72,176.7138979595582,2.1912498202919997
2015-01-01,2.5,-71.5,172.27338295671836,2.016500013828278
2015-01-01,2.5,-71,170.12060919034207,1.6322499498128895
2015-01-01,2.5,-70.5,168.6248841193659,1.485849896454813
2015-01-01,2.5,-70,164.51149894841285,1.4835999347209938
2015-01-01,2.5,-69.5,158.88309430370052,1.2080498976230647
2015-01-01,2.5,-69,153.81189118706604,0.9242000134468089
2015-01-01,2.5,-68.5,147.21571830202654,0.9849999308586135
2015-01-01,2.5,-68,124.53082492294683,0.8753000363826757
2015-01-01,2.5,-67.5,132.58049071571804,0.505000011920929
2015-01-01,2.5,-67,-143.64280287908701,0.39964996252060025
2015-01-01,2.5,-66.5,-114.35300831136307,0.5436999789357189
2015-01-01,2.5,-66,-92.70062932223192,0.5630499391973035
2015-01-01,2.5,-65.5,-89.3562542898661,0.3960999872662128
2015-01-01,2.5,-65,-110.136304431704,0.05104999457001702
2015-01-01,2.5,-64.5,-131.18592592126157,0.3615999921798707
2015-01-01,2.5,-64,-133.82285388090054,2.1324999392032638
2015-01-01,2.5,-63.5,-139.1747685706876,1.8868998425960584
2015-01-01,2.5,-63,-132.07114138766005,1.1586499751567843
2015-01-01,2.5,-62.5,-130.57302804165926,2.4168998533248924
2015-01-01,2.5,-62,-133.19397327635633,4.9332996050834765
2015-01-01,2.5,-61.5,-136.501793671288,7.133799778175359
2015-01-01,3,-84,-5.906141086985444,9.562499579787259
2015-01-01,3,-83.5,-2.8341108743726964,8.180799843502045
2015-01-01,3,-83,4.422072184348179,7.073299997580051
2015-01-01,3,-82.5,13.045637014746843,5.667999898910523
2015-01-01,3,-82,26.216753171916007,4.329799585533152
2015-01-01,3,-81.5,42.137595306166105,2.5663998828887955
2015-01-01,3,-81,75.4655453949979,1.4004000022172929
2015-01-01,3,-80.5,86.82016972689433,2.339999670088303
2015-01-01,3,-80,73.21391096792767,3.1946495780706545
2015-01-01,3,-79.5,55.3758450249292,3.2562496960163188
2015-01-01,3,-79,57.28591631285161,5.302600009346008
2015-01-01,3,-78.5,59.72223581587191,7.479049573850638
2015-01-01,3,-78,41.790513533531715,4.593999939918518
2015-01-01,3,-77.5,-7.125016348901798,0.8319999628067021
2015-01-01,3,-77,-25.41600533288656,1.2184999241828933
2015-01-01,3,-76.5,-32.688743501216535,2.468449923086169
2015-01-01,3,-76,-55.84030533502595,1.4312499552965168
2015-01-01,3,-75.5,75.56793744483909,0.9860500173687936
2015-01-01,3,-75,-33.690068464192606,0.03184999870657923
2015-01-01,3,-74.5,165.1413851977205,1.1564998612403912
2015-01-01,3,-74,-161.38430816259108,2.009799945545197
2015-01-01,3,-73.5,123.85924733078802,3.9702496943473875
2015-01-01,3,-73,147.18572338165666,2.3706497984886212
2015-01-01,3,-72.5,168.1113425178247,3.1856500607490545
2015-01-01,3,-72,177.8141992279993,3.437199699568755
2015-01-01,3,-71.5,172.71404103115572,2.437250125646593
2015-01-01,3,-71,173.16763806519074,2.3882496457100046
2015-01-01,3,-70.5,173.41805525134313,2.1919998400211362
2015-01-01,3,-70,165.81570588740266,1.7619998686313654
2015-01-01,3,-69.5,158.6001906788473,1.2634000185489658
2015-01-01,3,-69,147.6650646474427,0.8321000347375875
2015-01-01,3,-68.5,129.51384279731585,0.7904499317884461
2015-01-01,3,-68,128.45370982061306,0.8482499824762346
2015-01-01,3,-67.5,163.98882297450157,0.7156999670743946
2015-01-01,3,-67,-161.71865864975098,0.6956500071048737
2015-01-01,3,-66.5,-159.37011968127288,0.41244996731281347
2015-01-01,3,-66,-137.045409685258,0.3139999697208413
2015-01-01,3,-65.5,-147.65255613945888,0.5674499744653705
2015-01-01,3,-65,-147.70711475077957,1.0932999698638923
2015-01-01,3,-64.5,-139.08561782010523,1.9699999380111706
2015-01-01,3,-64,-144.03948194312977,0.7939999876022341
2015-01-01,3,-63.5,149.53445683637284,0.01944999970793726
2015-01-01,3,-63,-127.23483363521618,0.1971999981880188
2015-01-01,3,-62.5,-131.98721043749745,1.0950499766588226
2015-01-01,3,-62,-129.18102812501894,2.4904999859333046
2015-01-01,3,-61.5,-130.9143821798948,7.879999752044682
2015-01-01,3.5,-84,-11.282791128758953,8.569849769616129
2015-01-01,3.5,-83.5,-9.349801025278014,8.759650477504737
2015-01-01,3.5,-83,-1.7269877036385446,7.927400075590611
2015-01-01,3.5,-82.5,1.5154078212034328,7.149199891257286
2015-01-01,3.5,-82,9.810050775091122,6.200450077819825
2015-01-01,3.5,-81.5,-1.7149301374134154,1.3956999281823643
2015-01-01,3.5,-81,-126.05241357969668,1.4148499698877348
2015-01-01,3.5,-80.5,-140.7486649705726,2.242599861526493
2015-01-01,3.5,-80,-150.6795229775587,0.3504999689459809
2015-01-01,3.5,-79.5,30.499833304813304,0.35889996067285646
2015-01-01,3.5,-79,48.83959509754869,2.2300998436450996
2015-01-01,3.5,-78.5,65.14013845535374,5.466049980115891
2015-01-01,3.5,-78,52.21135008271563,6.098599687957773
2015-01-01,3.5,-77.5,6.2634900790270445,3.0622500886917123
2015-01-01,3.5,-77,-16.534838010591493,0.8913999615669255
2015-01-01,3.5,-76.5,-59.886267564541726,0.6681999903202058
2015-01-01,3.5,-76,-66.01207910639538,2.616499827265743
2015-01-01,3.5,-75.5,78.91171398489773,2.0561000133991243
2015-01-01,3.5,-75,-33.084852873697194,0.31024996823072515
2015-01-01,3.5,-74.5,-131.85504291905127,1.868849861526492
2015-01-01,3.5,-74,159.40927131466347,1.86924990129471
2015-01-01,3.5,-73.5,103.31948581058037,4.228899755334858
2015-01-01,3.5,-73,118.67695331358672,2.1280998468637495
2015-01-01,3.5,-72.5,155.34057560380336,2.9300500952720654
2015-01-01,3.5,-72,176.59608310771117,3.6308501533508317
2015-01-01,3.5,-71.5,176.63353947395908,3.262499877065421
2015-01-01,3.5,-71,179.3152225056938,3.150499976042658
2015-01-01,3.5,-70.5,175.72857789636893,2.9202496308684465
2015-01-01,3.5,-70,168.4595024690695,1.9000999306678779
2015-01-01,3.5,-69.5,161.6812705647563,1.2152500182986263
2015-01-01,3.5,-69,150.98629220221153,0.9258499042034174
2015-01-01,3.5,-68.5,138.01278666560884,0.7330499804735187
2015-01-01,3.5,-68,146.30993247402023,0.25999996900558564
2015-01-01,3.5,-67.5,-142.38604387114384,0.29650000816583644
2015-01-01,3.5,-67,-135.26403688216772,1.1772499539852177
2015-01-01,3.5,-66.5,-156.8430793463671,1.6298499293565758
2015-01-01,3.5,-66,-168.2614287656698,1.2369999389648445
2015-01-01,3.5,-65.5,-175.0882117447289,0.8252499633133416
2015-01-01,3.5,-65,-156.43116818085977,1.32129999871254
2015-01-01,3.5,-64.5,-144.08007372498662,1.2296499362945568
2015-01-01,3.5,-64,150.75117442606043,0.3694499944925309
2015-01-01,3.5,-63.5,127.72499629710101,0.22449998337030452
2015-01-01,3.5,-63,-155.9125470610584,0.4334499677896506
2015-01-01,3.5,-62.5,-158.369113514378,0.7785999514102944
2015-01-01,3.5,-62,-146.84639425776135,1.096850013756752
2015-01-01,3.5,-61.5,-139.64327183129973,3.9064996323585603
2015-01-01,4,-84,-12.994616609193415,3.9249000490665438
2015-01-01,4,-83.5,-9.15139563632637,5.5524998593330395
2015-01-01,4,-83,-5.018765419951654,6.278499899744988
2015-01-01,4,-82.5,-8.130102240319488,8.999999177455921
2015-01-01,4,-82,-3.7538448513624556,9.810250334799292
2015-01-01,4,-81.5,-41.84515726186502,1.6177997991561952
2015-01-01,4,-81,-129.57940493263396,7.575200047302246
2015-01-01,4,-80.5,-133.07558543671155,9.776650004005432
2015-01-01,4,-80,-133.5461041655396,3.883399879074098
2015-01-01,4,-79.5,-114.17910791612127,0.14424998980760595
2015-01-01,4,-79,30.04991486182328,0.9770498935699496
2015-01-01,4,-78.5,45.7326419988267,3.8226497004985873
2015-01-01,4,-78,36.17362890854736,5.9728498157501235
2015-01-01,4,-77.5,7.485038606055677,3.8186000205516817
2015-01-01,4,-77,-35.23822372929592,0.8905000216960914
2015-01-01,4,-76.5,-73.13134191494629,1.311699925529958
2015-01-01,4,-76,-41.5854438458991,4.404649885034566
2015-01-01,4,-75.5,65.08603296959434,2.035699829983715
2015-01-01,4,-75,74.0084721476133,1.4552499759793283
2015-01-01,4,-74.5,-65.05609327882043,2.811249692440043
2015-01-01,4,-74,114.71744044958412,0.24049999457597737
2015-01-01,4,-73.5,106.11341767272738,2.7424999845027926
2015-01-01,4,-73,102.29134857970797,1.678099926137925
2015-01-01,4,-72.5,144.28559193887523,1.7754499824523933
2015-01-01,4,-72,176.87786972360962,3.7924999986588954
2015-01-01,4,-71.5,-177.67060855871551,4.358450140345098
2015-01-01,4,-71,-175.03025929477295,5.223400092458725
2015-01-01,4,-70.5,-179.62552311464484,4.681999824896456
2015-01-01,4,-70,173.6328201605842,2.748249819755557
2015-01-01,4,-69.5,172.69424020161068,1.9324998605251338
2015-01-01,4,-69,172.01668441992638,1.3712499740719797
2015-01-01,4,-68.5,164.98164031643384,0.8109000179529193
2015-01-01,4,-68,174.6106882701527,0.14169998468756717
2015-01-01,4,-67.5,-136.19348831277986,0.9219999580383309
2015-01-01,4,-67,-148.512530687524,3.960449523496642
2015-01-01,4,-66.5,-151.80111543864476,3.555049763870244
2015-01-01,4,-66,-156.21797012446441,1.8706499439239508
2015-01-01,4,-65.5,-174.22906383581417,1.7852499905824661
2015-01-01,4,-65,177.92684993320523,2.445250084161759
2015-01-01,4,-64.5,178.36342292066217,2.206799799647932
2015-01-01,4,-64,172.79394307633345,1.5380000163316727
2015-01-01,4,-63.5,-171.0643856828432,1.295299863529209
2015-01-01,4,-63,-171.73003798343296,1.5104498441696208
2015-01-01,4,-62.5,-169.49699733537753,1.6386499435663229
2015-01-01,4,-62,-164.41907603456232,2.3313998316288025
2015-01-01,4,-61.5,-169.899415862627,3.1472500696182255
2015-01-01,4.5,-84,-0.4982116118067335,2.645199890318514
2015-01-01,4.5,-83.5,-2.592754722096806,3.5184496205926044
2015-01-01,4.5,-83,-5.440331794871051,3.7602500495910647
2015-01-01,4.5,-82.5,-7.594643368591445,7.740199432182322
2015-01-01,4.5,-82,-2.6506897126381346,9.351198679256486
2015-01-01,4.5,-81.5,-70.74070851086196,0.38649998372793215
2015-01-01,4.5,-81,-149.58431099226473,10.864999675750738
2015-01-01,4.5,-80.5,-147.71533570698438,15.984398666000402
2015-01-01,4.5,-80,-146.6829471437414,9.07459959545136
2015-01-01,4.5,-79.5,-152.04903038017488,1.3846498445034072
2015-01-01,4.5,-79,35.70669074089368,0.3105999809741977
2015-01-01,4.5,-78.5,31.44157183378288,2.558649836874011
2015-01-01,4.5,-78,7.872014855572632,4.928499664008623
2015-01-01,4.5,-77.5,-2.497896454995459,4.448650056219101
2015-01-01,4.5,-77,-29.263864405390503,0.884049945783616
2015-01-01,4.5,-76.5,-82.75273122441746,1.520650032734871
2015-01-01,4.5,-76,-45.76389773250598,0.5625999998092652
2015-01-01,4.5,-75.5,-44.325963716411174,0.7225999390125288
2015-01-01,4.5,-75,77.9432372044861,2.2185998810768144
2015-01-01,4.5,-74.5,-46.63657831501487,1.5018499142169972
2015-01-01,4.5,-74,-64.42270830916354,0.8412499511241922
2015-01-01,4.5,-73.5,122.81908359170663,1.3482499806880952
2015-01-01,4.5,-73,115.525785368403,1.9454499186754237
2015-01-01,4.5,-72.5,143.9726258457309,1.3319998912811304
2015-01-01,4.5,-72,-178.08286536583844,2.8592496807575314
2015-01-01,4.5,-71.5,-171.1025893460656,5.018499602019794
2015-01-01,4.5,-71,-172.83806630705942,7.411399739837648
2015-01-01,4.5,-70.5,-177.02976924881855,9.012999029278781
2015-01-01,4.5,-70,179.06080903610473,6.699599441447866
2015-01-01,4.5,-69.5,-178.2406145504149,4.296499496683493
2015-01-01,4.5,-69,-169.19385418660215,3.0098496223926663
2015-01-01,4.5,-68.5,-178.23217305464797,1.3134500075757503
2015-01-01,4.5,-68,-172.67359352837713,0.24904999130666264
2015-01-01,4.5,-67.5,-119.96218411415666,1.9251998386859928
2015-01-01,4.5,-67,-150.7807534589725,3.6559996643066484
2015-01-01,4.5,-66.5,174.42780240566438,3.054600092554093
2015-01-01,4.5,-66,-112.7965209497651,1.120399983739853
2015-01-01,4.5,-65.5,-114.86369648813056,0.4083999923229218
2015-01-01,4.5,-65,180.0,1.155199971008301
2015-01-01,4.5,-64.5,161.0378047673829,2.125699831771854
2015-01-01,4.5,-64,166.0947179644231,2.251849877262117
2015-01-01,4.5,-63.5,176.1859253923752,1.1299999994039536
2015-01-01,4.5,-63,164.19748563334153,1.365299858164791
2015-01-01,4.5,-62.5,180.0,1.09520002822876
2015-01-01,4.5,-62,-164.1620005391696,1.0740499433994302
2015-01-01,4.5,-61.5,-167.94600816361074,1.9272499161362657
2015-01-01,5,-84,7.795601901842419,1.4376499094128623
2015-01-01,5,-83.5,-7.085172318131057,1.590649965977669
2015-01-01,5,-83,-6.1372555394037995,1.7498000242233278
2015-01-01,5,-82.5,7.295757205043447,4.244499615907678
2015-01-01,5,-82,15.395549120645047,4.097599966430664
2015-01-01,5,-81.5,-146.14289000928272,0.4524999547004711
2015-01-01,5,-81,-152.18119979105094,14.120199150848407
2015-01-01,5,-80.5,-153.01851235908165,27.25944917850495
2015-01-01,5,-80,-153.9344974125199,22.23249812603001
2015-01-01,5,-79.5,-153.86358885107074,6.432399971580509
2015-01-01,5,-79,-132.7093903665182,0.015649999058246628
2015-01-01,5,-78.5,18.34148227593617,1.878849850797657
2015-01-01,5,-78,-9.898259526166564,4.575400046920777
2015-01-01,5,-77.5,-14.638279197142824,3.8361995316028743
2015-01-01,5,-77,2.3859440303888126,0.7212499140203025
2015-01-01,5,-76.5,-58.59739057525307,2.0304497941017203
2015-01-01,5,-76,-80.69006058471831,0.19105000813007367
2015-01-01,5,-75.5,-60.1409818971846,0.7753999205589324
2015-01-01,5,-75,32.27564309731616,2.5249998688697843
2015-01-01,5,-74.5,-30.369759261347617,1.655649855709079
2015-01-01,5,-74,-60.88716768960167,1.8268999349832544
2015-01-01,5,-73.5,60.42216240364441,0.09050000038743022
2015-01-01,5,-73,129.99607987502569,1.186249888539317
2015-01-01,5,-72.5,155.35322903092631,1.7491998560905486
2015-01-01,5,-72,-172.42257335564062,2.4182501431107544
2015-01-01,5,-71.5,-165.04832260491133,6.636999930620194
2015-01-01,5,-71,-171.42373596358652,9.499299737882616
2015-01-01,5,-70.5,-178.6181329571216,10.402849739009143
2015-01-01,5,-70,-178.23080867488034,13.428999110221877
2015-01-01,5,-69.5,-172.32877904760488,12.222800445270543
2015-01-01,5,-69,-161.85338045114534,9.674649288988128
2015-01-01,5,-68.5,-166.34413750962153,4.27084975459576
2015-01-01,5,-68,-165.54757130644907,0.5016999699354177
2015-01-01,5,-67.5,-87.19362986282323,2.08579992158413
2015-01-01,5,-67,-91.8717448887792,1.1716999560773376
2015-01-01,5,-66.5,123.81462400162025,0.8138499241113681
2015-01-01,5,-66,59.743562172916086,0.03859999879598619
2015-01-01,5,-65.5,-71.68618324965132,1.1186499384999284
2015-01-01,5,-65,-137.9019109029139,1.1802499542236333
2015-01-01,5,-64.5,134.25594148819286,0.5929999704360966
2015-01-01,5,-64,127.26640271871906,0.668199952173234
2015-01-01,5,-63.5,127.26640271871906,0.668199952173234
2015-01-01,5,-63,134.3414554690303,0.7569999568462382
2015-01-01,5,-62.5,151.8214097772197,0.4540499726057057
2015-01-01,5,-62,-158.85047501594894,1.0788999913692479
2015-01-01,5,-61.5,-158.19858974143912,5.395449889469148
2015-01-01,5.5,-84,9.462322537667962,0.36259997805357014
2015-01-01,5.5,-83.5,-23.096821105787022,0.2732500024437905
2015-01-01,5.5,-83,-20.05609401529043,0.22489999452829368
2015-01-01,5.5,-82.5,-8.130102140712568,0.040000000298023225
2015-01-01,5.5,-82,-162.85444950462835,0.4838499953389168
2015-01-01,5.5,-81.5,-149.93141670578697,5.422499688863759
2015-01-01,5.5,-81,-148.80700102294017,20.669449745941165
2015-01-01,5.5,-80.5,-153.17737668060838,40.08084801712039
2015-01-01,5.5,-80,-155.69545009831663,39.106595209503325
2015-01-01,5.5,-79.5,-153.06450648937079,19.377448223876996
2015-01-01,5.5,-79,-137.95077990540327,3.7735997642517134
2015-01-01,5.5,-78.5,-25.974394506814107,0.8468999457120905
2015-01-01,5.5,-78,-18.890571228278013,5.060499941825867
2015-01-01,5.5,-77.5,-23.856503915424167,3.766099991941452
2015-01-01,5.5,-77,30.52970565004913,0.40999996781349246
2015-01-01,5.5,-76.5,-76.78091539183698,1.1713000121235848
2015-01-01,5.5,-76,-106.45197649971946,1.2068500131607056
2015-01-01,5.5,-75.5,-70.07441877585605,0.36204995943307994
2015-01-01,5.5,-75,40.39551269018364,2.234500029563904
2015-01-01,5.5,-74.5,6.465932166375252,1.1394500003039836
2015-01-01,5.5,-74,-50.63754353236723,1.3704499133110062
2015-01-01,5.5,-73.5,-37.51911224480578,0.9969999663829814
2015-01-01,5.5,-73,-129.47245967230802,0.3880000061988831
2015-01-01,5.5,-72.5,170.9982449917433,2.0913999591827395
2015-01-01,5.5,-72,174.00352561749935,2.863449704933174
2015-01-01,5.5,-71.5,-167.18851403886697,6.186649388885513
2015-01-01,5.5,-71,-172.60695348347568,10.158649052476905
2015-01-01,5.5,-70.5,178.3076625677949,9.688450418996815
2015-01-01,5.5,-70,-178.6028190039402,14.212899592733386
2015-01-01,5.5,-69.5,-172.79750469294186,15.143850206637383
2015-01-01,5.5,-69,-160.26081958286542,14.679449374008186
2015-01-01,5.5,-68.5,-157.68524114836438,11.362099223518385
2015-01-01,5.5,-68,-157.39960259954702,2.562499824762348
2015-01-01,5.5,-67.5,-60.587506205394085,1.462849992179871
2015-01-01,5.5,-67,-43.70132516954843,3.942249821662905
2015-01-01,5.5,-66.5,-59.79238718455726,1.4270498512506524
2015-01-01,5.5,-66,-159.1932092260231,0.1430499995470047
2015-01-01,5.5,-65.5,-108.58299946645279,2.9953998228073146
2015-01-01,5.5,-65,-140.01311392193108,2.046249864101412
2015-01-01,5.5,-64.5,138.6214834505716,0.6265999850273136
2015-01-01,5.5,-64,149.3813942750732,0.16209998764991784
2015-01-01,5.5,-63.5,137.93567283058445,0.15250000029802324
2015-01-01,5.5,-63,156.0375105853323,0.07759999384880079
2015-01-01,5.5,-62.5,-127.73304544282341,0.5640499624729163
2015-01-01,5.5,-62,-116.66681967559764,3.16969999461174
2015-01-01,5.5,-61.5,-137.12109441530114,5.2742497892379845
2015-01-01,6,-84,-47.12109756621441,0.07299999785423283
2015-01-01,6,-83.5,-75.37912567136998,0.11299998980760598
2015-01-01,6,-83,-101.40655220521884,0.6762499812245371
2015-01-01,6,-82.5,-132.54412322675864,4.915249625206002
2015-01-01,6,-82,-147.025719715037,14.195448647308382
2015-01-01,6,-81.5,-149.86129884949008,17.73130051965714
2015-01-01,6,-81,-149.30697446256377,23.777648914909378
2015-01-01,6,-80.5,-153.79286841572682,43.30729577083605
2015-01-01,6,-80,-155.7297270348173,48.30160018768311
2015-01-01,6,-79.5,-152.8274826390176,32.116246857643205
2015-01-01,6,-79,-144.01932461355074,14.648399955368063
2015-01-01,6,-78.5,-117.86969866336348,2.334099926614762
2015-01-01,6,-78,-52.64040780875483,2.7379999656677256
2015-01-01,6,-77.5,-50.744158891963146,2.8849999976158145
2015-01-01,6,-77,-19.653822899084552,0.04419999973773958
2015-01-01,6,-76.5,-93.65222270813206,1.7743999907135963
2015-01-01,6,-76,-87.81835854618562,0.5520499498963367
2015-01-01,6,-75.5,-75.3026813645215,0.19885000815391551
2015-01-01,6,-75,64.08416439468905,1.246249937415124
2015-01-01,6,-74.5,35.697943941645704,1.3817000021219261
2015-01-01,6,-74,-30.62553304238497,1.05505000705719
2015-01-01,6,-73.5,-31.42956517630309,1.0902499732971194
2015-01-01,6,-73,-53.13010170366176,2.204999899864198
2015-01-01,6,-72.5,-114.71079875594812,0.7736499846935274
2015-01-01,6,-72,174.28940701619499,2.4442001046419155
2015-01-01,6,-71.5,-174.58979570509146,6.501849693083766
2015-01-01,6,-71,-177.06758995603795,10.10649896985295
2015-01-01,6,-70.5,173.55401273098028,8.763249364674103
2015-01-01,6,-70,179.8770478709012,10.857849288938207
2015-01-01,6,-69.5,-173.8141747605799,12.09649933195115
2015-01-01,6,-69,-162.34987508109091,12.89859837188726
2015-01-01,6,-68.5,-153.3897618497671,16.078248355865526
2015-01-01,6,-68,-152.46575009579126,11.324199219512963
2015-01-01,6,-67.5,-123.690068481251,1.9662499868869787
2015-01-01,6,-67,-56.513830997071,2.73329981131554
2015-01-01,6,-66.5,-73.59322827987509,7.041799596023566
2015-01-01,6,-66,-84.92039211906986,1.632799913597108
2015-01-01,6,-65.5,-94.39870518758893,3.7485000506937505
2015-01-01,6,-65,-122.4711925419584,0.5439999971389771
2015-01-01,6,-64.5,117.82409775826041,0.7456499135255843
2015-01-01,6,-64,-142.99747438676556,0.3732499884366991
2015-01-01,6,-63.5,-119.5007236381604,0.38124998301267654
2015-01-01,6,-63,-87.27368898194855,0.3535999779343608
2015-01-01,6,-62.5,-91.93680045687462,2.1448998618334554
2015-01-01,6,-62,-87.78190596769028,4.038849756175283
2015-01-01,6,-61.5,-57.8703851418678,2.9874497998237644
2015-01-01,6.5,-84,-70.60218700898056,0.283299984765053
2015-01-01,6.5,-83.5,-90.96286365426612,0.7082499262243529
2015-01-01,6.5,-83,-108.37006205035797,3.8984496167183025
2015-01-01,6.5,-82.5,-127.58216213619451,13.252999269485485
2015-01-01,6.5,-82,-142.61646286608303,27.10169850425723
2015-01-01,6.5,-81.5,-150.10109784056866,27.25119692687997
2015-01-01,6.5,-81,-151.1618659461419,20.6534476640702
2015-01-01,6.5,-80.5,-155.9778082200168,38.45250159502032
2015-01-01,6.5,-80,-159.76146989088411,53.550250097274784
2015-01-01,6.5,-79.5,-156.15015394956362,38.54169768648151
2015-01-01,6.5,-79,-154.1312857615513,21.93684984149934
2015-01-01,6.5,-78.5,-152.4879966432599,7.176049647521978
2015-01-01,6.5,-78,-126.1294426282925,3.0657998816490206
2015-01-01,6.5,-77.5,-105.18200521370828,2.1258499983787544
2015-01-01,6.5,-77,-78.69006711551167,0.005199999395012873
2015-01-01,6.5,-76.5,-68.41211354270786,1.1172999866724016
2015-01-01,6.5,-76,-55.00798105162849,0.9014500115394597
2015-01-01,6.5,-75.5,-65.55604638913643,0.46719998626709014
2015-01-01,6.5,-75,57.68752009087069,0.9582499568462381
2015-01-01,6.5,-74.5,57.79439957634014,1.6562499111890805
2015-01-01,6.5,-74,-5.8560136687510465,0.6916499494671831
2015-01-01,6.5,-73.5,-48.30186746820935,1.0851999865055095
2015-01-01,6.5,-73,-72.13045174653416,1.8484998449087175
2015-01-01,6.5,-72.5,-112.66886278185227,3.6408499840736397
2015-01-01,6.5,-72,155.179457082024,3.496049672555934
2015-01-01,6.5,-71.5,160.45363268078924,6.432199495124827
2015-01-01,6.5,-71,172.52615553821542,8.30124983072281
2015-01-01,6.5,-70.5,168.66245578892037,8.280049999904634
2015-01-01,6.5,-70,-179.05192942969794,8.948900080701709
2015-01-01,6.5,-69.5,-167.39723040705647,12.708200401592258
2015-01-01,6.5,-69,-157.1813853865412,15.36729793806083
2015-01-01,6.5,-68.5,-148.01269072206503,22.581798709106465
2015-01-01,6.5,-68,-146.73398962108072,22.749798541259793
2015-01-01,6.5,-67.5,-150.00956865597172,9.423249612331404
2015-01-01,6.5,-67,-108.0197684300208,1.5235999239921583
2015-01-01,6.5,-66.5,-83.09318276130504,7.637649518406398
2015-01-01,6.5,-66,-76.6428780945659,2.533250115394594
2015-01-01,6.5,-65.5,-73.83550170796843,4.128799935531617
2015-01-01,6.5,-65,-42.86131660029655,1.4540499612808233
2015-01-01,6.5,-64.5,60.25511935980674,0.0032499999850988393
2015-01-01,6.5,-64,-125.81945805935254,1.0056999587297444
2015-01-01,6.5,-63.5,-118.40189385275991,1.1777000025987636
2015-01-01,6.5,-63,-107.72323727553525,2.073999882698061
2015-01-01,6.5,-62.5,-98.55887448882817,4.571300023150444
2015-01-01,6.5,-62,-100.5699912661582,2.26009981503487
2015-01-01,6.5,-61.5,-58.82865209641865,0.4480999920010569
2015-01-01,7,-84,-45.0,0.28089996967315756
2015-01-01,7,-83.5,-100.41382610321754,1.7690498247861908
2015-01-01,7,-83,-114.7549519210361,7.857799601268773
2015-01-01,7,-82.5,-126.46923526898497,14.764899561500556
2015-01-01,7,-82,-139.34679922975639,25.802448157119784
2015-01-01,7,-81.5,-147.4512074307911,36.07524751281744
2015-01-01,7,-81,-150.57667883286416,19.146849164390574
2015-01-01,7,-80.5,-161.96201354278597,23.437248143196143
2015-01-01,7,-80,-167.82003801039025,53.38119436626451
2015-01-01,7,-79.5,-161.54580367135495,44.31264426574728
2015-01-01,7,-79,-161.61327989276575,28.226897144889904
2015-01-01,7,-78.5,-167.78428117097405,12.31249948740006
2015-01-01,7,-78,-158.4379874885059,3.555400007581712
2015-01-01,7,-77.5,-135.45113812334097,0.4032499878406526
2015-01-01,7,-77,102.52880829507464,0.038249994769692604
2015-01-01,7,-76.5,-61.313851818093,0.7299999296665209
2015-01-01,7,-76,-49.00182565925784,1.4834499326229107
2015-01-01,7,-75.5,4.1596422609579795,1.3684499603390696
2015-01-01,7,-75,22.507388741505103,1.9192998964309709
2015-01-01,7,-74.5,19.34432841189581,0.4962499922513963
2015-01-01,7,-74,42.51044686321501,0.4769999556541453
2015-01-01,7,-73.5,-33.287528054137226,0.7012999349355713
2015-01-01,7,-73,-98.69550292361214,5.915199503707896
2015-01-01,7,-72.5,-100.4796166457342,1.5476500307083132
2015-01-01,7,-72,97.20861900191737,3.2516499253273015
2015-01-01,7,-71.5,130.4201951110315,3.7682497696876567
2015-01-01,7,-71,162.45275821073668,3.5204498894691483
2015-01-01,7,-70.5,171.2025893372767,5.7799996376037654
2015-01-01,7,-70,-178.01454148825098,7.039699999380112
2015-01-01,7,-69.5,-165.57922722907,7.901299583268171
2015-01-01,7,-69,-149.0172277496282,13.350248833656337
2015-01-01,7,-68.5,-140.4239449172561,24.723400498962405
2015-01-01,7,-68,-139.10933667752604,26.659398618316686
2015-01-01,7,-67.5,-142.63055376455813,17.785998500824007
2015-01-01,7,-67,-129.28940732888407,8.494099148178123
2015-01-01,7,-66.5,-87.807313750515,9.871250254362824
2015-01-01,7,-66,-59.349330829461685,3.1519996337890746
2015-01-01,7,-65.5,-62.31893797568896,2.135249839782718
2015-01-01,7,-65,-34.50852278636603,1.5268498611688646
